SCENARIO_NAME,SCHEDULE_TYPE,START_DATETIME,SOC,CHARGE_ENERGY,DISCHARGE_ENERGY,PRICE_ENERGY,REVENUE
perfect,expected,2026-01-27 00:40:00.000 +1000,21.68981,0.00000,0.00000,360.54700,0.00000
perfect,cleared,2026-01-27 00:45:00.000 +1000,21.25121,0.00000,0.43860,550.43574,224.25669
perfect,expected,2026-01-27 00:45:00.000 +1000,21.25121,0.00000,0.43860,550.43600,224.25680
perfect,cleared,2026-01-27 00:50:00.000 +1000,18.13218,0.00000,3.11904,555.68697,1609.99391
perfect,expected,2026-01-27 00:50:00.000 +1000,18.13218,0.00000,3.11904,555.68700,1609.99400
perfect,cleared,2026-01-27 00:55:00.000 +1000,17.98879,0.00000,0.14339,555.68697,74.01339
perfect,expected,2026-01-27 00:55:00.000 +1000,17.98879,0.00000,0.14339,555.68700,74.01340
perfect,cleared,2026-01-27 01:00:00.000 +1000,17.98879,0.00000,0.00000,964.23682,0.00000
perfect,expected,2026-01-27 01:00:00.000 +1000,17.98879,0.00000,0.00000,964.23700,0.00000
perfect,cleared,2026-01-27 01:05:00.000 +1000,17.75251,0.00000,0.23628,550.43574,120.81364
perfect,expected,2026-01-27 01:05:00.000 +1000,17.75251,0.00000,0.23628,532.68411,116.91738
perfect,cleared,2026-01-27 01:10:00.000 +1000,17.31391,0.00000,0.43860,898.99264,366.26458
perfect,expected,2026-01-27 01:10:00.000 +1000,17.31391,0.00000,0.43860,898.99300,366.26473
perfect,cleared,2026-01-27 01:15:00.000 +1000,16.99461,0.00000,0.31930,555.55221,164.77665
perfect,expected,2026-01-27 01:15:00.000 +1000,16.99461,0.00000,0.31930,555.55200,164.77659
perfect,cleared,2026-01-27 01:20:00.000 +1000,16.99461,0.00000,0.00000,555.55221,0.00000
perfect,expected,2026-01-27 01:20:00.000 +1000,16.99461,0.00000,0.00000,555.55200,0.00000
perfect,cleared,2026-01-27 01:25:00.000 +1000,16.99461,0.00000,0.00000,550.43574,0.00000
perfect,expected,2026-01-27 01:25:00.000 +1000,16.99461,0.00000,0.00000,550.43600,0.00000
perfect,cleared,2026-01-27 01:30:00.000 +1000,16.99461,0.00000,0.00000,550.43574,0.00000
perfect,expected,2026-01-27 01:30:00.000 +1000,16.99461,0.00000,0.00000,550.43600,0.00000
perfect,cleared,2026-01-27 01:35:00.000 +1000,16.99461,0.00000,0.00000,550.43574,0.00000
perfect,expected,2026-01-27 01:35:00.000 +1000,16.99461,0.00000,0.00000,550.43600,0.00000
perfect,cleared,2026-01-27 01:40:00.000 +1000,16.99461,0.00000,0.00000,349.09239,0.00000
perfect,expected,2026-01-27 01:40:00.000 +1000,16.99461,0.00000,0.00000,349.09200,0.00000
perfect,cleared,2026-01-27 01:45:00.000 +1000,16.99461,0.00000,0.00000,555.68697,0.00000
perfect,expected,2026-01-27 01:45:00.000 +1000,16.99461,0.00000,0.00000,555.68700,0.00000
perfect,cleared,2026-01-27 01:50:00.000 +1000,16.99461,0.00000,0.00000,898.66264,0.00000
perfect,expected,2026-01-27 01:50:00.000 +1000,16.99461,0.00000,0.00000,898.66300,0.00000
perfect,cleared,2026-01-27 01:55:00.000 +1000,16.81467,0.00000,0.17994,550.43574,92.00546
perfect,expected,2026-01-27 01:55:00.000 +1000,16.81467,0.00000,0.17994,550.43600,92.00550
perfect,cleared,2026-01-27 02:00:00.000 +1000,16.81467,0.00000,0.00000,349.09239,0.00000
perfect,expected,2026-01-27 02:00:00.000 +1000,16.81467,0.00000,0.00000,349.09200,0.00000
perfect,cleared,2026-01-27 02:05:00.000 +1000,16.81467,0.00000,0.00000,550.43574,0.00000
perfect,expected,2026-01-27 02:05:00.000 +1000,16.81467,0.00000,0.00000,550.43600,0.00000
perfect,cleared,2026-01-27 02:10:00.000 +1000,16.81467,0.00000,0.00000,499.98817,0.00000
perfect,expected,2026-01-27 02:10:00.000 +1000,16.81467,0.00000,0.00000,499.94800,0.00000
perfect,cleared,2026-01-27 02:15:00.000 +1000,16.37607,0.00000,0.43860,550.43574,224.25671
perfect,expected,2026-01-27 02:15:00.000 +1000,16.37607,0.00000,0.43860,550.43600,224.25682
perfect,cleared,2026-01-27 02:20:00.000 +1000,16.37607,0.00000,0.00000,550.43574,0.00000
perfect,expected,2026-01-27 02:20:00.000 +1000,16.37607,0.00000,0.00000,550.43600,0.00000
perfect,cleared,2026-01-27 02:25:00.000 +1000,16.33471,0.00000,0.04136,550.43574,21.14875
perfect,expected,2026-01-27 02:25:00.000 +1000,16.33471,0.00000,0.04136,550.43600,21.14876
perfect,cleared,2026-01-27 02:30:00.000 +1000,16.33471,0.00000,0.00000,550.43574,0.00000
perfect,expected,2026-01-27 02:30:00.000 +1000,16.33471,0.00000,0.00000,550.43600,0.00000
perfect,cleared,2026-01-27 02:35:00.000 +1000,15.70400,0.00000,0.63071,555.55221,325.48356
perfect,expected,2026-01-27 02:35:00.000 +1000,15.70400,0.00000,0.63071,555.55200,325.48343
perfect,cleared,2026-01-27 02:40:00.000 +1000,15.36603,0.00000,0.33797,555.55221,174.41427
perfect,expected,2026-01-27 02:40:00.000 +1000,15.36603,0.00000,0.33797,555.55200,174.41421
perfect,cleared,2026-01-27 02:45:00.000 +1000,15.34011,0.00000,0.02592,550.43574,13.25102
perfect,expected,2026-01-27 02:45:00.000 +1000,15.34011,0.00000,0.02592,550.43600,13.25102
perfect,cleared,2026-01-27 02:50:00.000 +1000,14.90151,0.00000,0.43860,550.43574,224.25665
perfect,expected,2026-01-27 02:50:00.000 +1000,14.90151,0.00000,0.43860,550.43600,224.25675
perfect,cleared,2026-01-27 02:55:00.000 +1000,11.98542,0.00000,2.91610,555.68697,1505.24042
perfect,expected,2026-01-27 02:55:00.000 +1000,11.98542,0.00000,2.91610,555.68700,1505.24050
perfect,cleared,2026-01-27 03:00:00.000 +1000,11.41771,0.00000,0.56771,980.89489,517.27501
perfect,expected,2026-01-27 03:00:00.000 +1000,11.41771,0.00000,0.56771,980.89500,517.27507
perfect,cleared,2026-01-27 03:05:00.000 +1000,10.81144,0.00000,0.60626,555.68697,312.94328
perfect,expected,2026-01-27 03:05:00.000 +1000,10.81144,0.00000,0.60626,555.68700,312.94329
perfect,cleared,2026-01-27 03:10:00.000 +1000,10.37153,0.00000,0.43992,550.43574,224.93097
perfect,expected,2026-01-27 03:10:00.000 +1000,10.37153,0.00000,0.43992,550.43600,224.93107
perfect,cleared,2026-01-27 03:15:00.000 +1000,10.37153,0.00000,0.00000,300.75081,0.00000
perfect,expected,2026-01-27 03:15:00.000 +1000,10.37153,0.00000,0.00000,300.75100,0.00000
perfect,cleared,2026-01-27 03:20:00.000 +1000,10.37153,0.00000,0.00000,329.99900,0.00000
perfect,expected,2026-01-27 03:20:00.000 +1000,10.37153,0.00000,0.00000,329.99900,0.00000
perfect,cleared,2026-01-27 03:25:00.000 +1000,10.37153,0.00000,0.00000,300.75081,0.00000
perfect,expected,2026-01-27 03:25:00.000 +1000,10.37153,0.00000,0.00000,300.75100,0.00000
perfect,cleared,2026-01-27 03:30:00.000 +1000,10.37153,0.00000,0.00000,337.19304,0.00000
perfect,expected,2026-01-27 03:30:00.000 +1000,10.37153,0.00000,0.00000,337.19300,0.00000
perfect,cleared,2026-01-27 03:35:00.000 +1000,10.37153,0.00000,0.00000,300.75081,0.00000
perfect,expected,2026-01-27 03:35:00.000 +1000,10.37153,0.00000,0.00000,300.75100,0.00000
perfect,cleared,2026-01-27 03:40:00.000 +1000,10.01788,0.00000,0.35365,550.43574,180.82446
perfect,expected,2026-01-27 03:40:00.000 +1000,10.01788,0.00000,0.35365,550.43600,180.82455
perfect,cleared,2026-01-27 03:45:00.000 +1000,10.01788,0.00000,0.00000,310.21715,0.00000
perfect,expected,2026-01-27 03:45:00.000 +1000,10.01788,0.00000,0.00000,310.21700,0.00000
perfect,cleared,2026-01-27 03:50:00.000 +1000,10.01788,0.00000,0.00000,360.54708,0.00000
perfect,expected,2026-01-27 03:50:00.000 +1000,10.01788,0.00000,0.00000,360.54700,0.00000
perfect,cleared,2026-01-27 03:55:00.000 +1000,8.86909,0.00000,1.14878,272.53355,290.82531
perfect,expected,2026-01-27 03:55:00.000 +1000,11.15950,1.20171,0.00000,273.95295,-326.85912
